type_gga,time_gga,lat_gga,lat_dir_gga,lon_gga,lon_dir_gga,fix_quality_gga,num_sats_gga,hdop_gga,altitude_gga,altitude_unit_gga,geoid_sep_gga,geoid_unit_gga,age_diff_gga,checksum_gga
GPGGA,173048.750,4307.7504,N,07731.4235,W,1,08,1.09,116.5,M,-34.4,M,,*5C
GPGGA,173116.250,4307.7508,N,07731.4235,W,1,09,0.88,115.9,M,-34.4,M,,*59
GPGGA,173116.750,4307.7508,N,07731.4244,W,1,09,0.91,115.9,M,-34.4,M,,*52
GPGGA,173117.250,4307.7509,N,07731.4258,W,1,09,0.91,115.9,M,-34.4,M,,*5A
GPGGA,173117.750,4307.7512,N,07731.4276,W,1,09,0.91,115.9,M,-34.4,M,,*59
GPGGA,173118.250,4307.7516,N,07731.4297,W,1,08,1.52,115.9,M,-34.4,M,,*57
GPGGA,173118.750,4307.7521,N,07731.4324,W,1,08,1.52,115.8,M,-34.4,M,,*5E
GPGGA,173119.250,4307.7527,N,07731.4353,W,1,08,1.52,115.8,M,-34.4,M,,*5C
GPGGA,173119.750,4307.7532,N,07731.4385,W,1,09,0.91,115.9,M,-34.4,M,,*58
GPGGA,173120.250,4307.7536,N,07731.4418,W,1,09,0.91,116.0,M,-34.4,M,,*5A
GPGGA,173120.750,4307.7541,N,07731.4450,W,1,09,0.91,116.1,M,-34.4,M,,*52
GPGGA,173121.250,4307.7545,N,07731.4482,W,1,09,0.91,116.2,M,-34.4,M,,*5E
GPGGA,173121.750,4307.7549,N,07731.4514,W,1,08,1.52,116.3,M,-34.4,M,,*57
GPGGA,173122.250,4307.7553,N,07731.4545,W,1,09,0.91,116.4,M,-34.4,M,,*56
GPGGA,173122.750,4307.7557,N,07731.4575,W,1,09,0.91,116.6,M,-34.4,M,,*56
GPGGA,173123.250,4307.7561,N,07731.4604,W,1,09,0.91,116.7,M,-34.4,M,,*53
GPGGA,173123.750,4307.7564,N,07731.4633,W,1,08,1.52,116.8,M,-34.4,M,,*57
GPGGA,173124.250,4307.7566,N,07731.4661,W,1,08,1.52,116.9,M,-34.4,M,,*51
GPGGA,173124.750,4307.7568,N,07731.4688,W,1,09,0.91,117.0,M,-34.4,M,,*5A
GPGGA,173125.250,4307.7570,N,07731.4715,W,1,09,0.91,117.2,M,-34.4,M,,*50
GPGGA,173125.750,4307.7571,N,07731.4739,W,1,09,0.91,117.3,M,-34.4,M,,*5B
GPGGA,173126.250,4307.7572,N,07731.4761,W,1,09,0.91,117.5,M,-34.4,M,,*55
GPGGA,173126.750,4307.7572,N,07731.4782,W,1,09,0.91,117.6,M,-34.4,M,,*5E
GPGGA,173127.250,4307.7572,N,07731.4800,W,1,09,0.91,117.7,M,-34.4,M,,*5E
GPGGA,173127.750,4307.7573,N,07731.4815,W,1,09,0.91,117.8,M,-34.4,M,,*51
GPGGA,173128.250,4307.7574,N,07731.4828,W,1,09,0.91,117.9,M,-34.4,M,,*53
GPGGA,173128.750,4307.7576,N,07731.4841,W,1,09,0.91,117.9,M,-34.4,M,,*5B
GPGGA,173129.250,4307.7577,N,07731.4850,W,1,09,0.91,118.0,M,-34.4,M,,*58
GPGGA,173129.750,4307.7579,N,07731.4858,W,1,09,0.91,117.8,M,-34.4,M,,*5C
GPGGA,173130.250,4307.7580,N,07731.4863,W,1,09,0.88,117.6,M,-34.4,M,,*59
GPGGA,173130.750,4307.7580,N,07731.4867,W,1,09,0.88,117.5,M,-34.4,M,,*5B
GPGGA,173145.250,4307.7583,N,07731.4882,W,1,09,0.88,116.8,M,-34.4,M,,*58
GPGGA,173145.750,4307.7583,N,07731.4894,W,1,09,0.91,116.9,M,-34.4,M,,*53
GPGGA,173146.250,4307.7584,N,07731.4907,W,1,09,0.91,116.9,M,-34.4,M,,*59
GPGGA,173146.750,4307.7586,N,07731.4923,W,1,08,0.97,117.0,M,-34.4,M,,*57
GPGGA,173147.250,4307.7587,N,07731.4940,W,1,09,0.91,117.0,M,-34.4,M,,*50
GPGGA,173147.750,4307.7589,N,07731.4959,W,1,09,0.91,117.0,M,-34.4,M,,*53
GPGGA,173148.250,4307.7591,N,07731.4979,W,1,09,0.91,117.0,M,-34.4,M,,*52
GPGGA,173148.750,4307.7592,N,07731.5001,W,1,09,0.91,117.0,M,-34.4,M,,*53
GPGGA,173149.250,4307.7593,N,07731.5025,W,1,09,0.91,117.1,M,-34.4,M,,*51
GPGGA,173149.750,4307.7593,N,07731.5051,W,1,09,0.91,117.1,M,-34.4,M,,*57
GPGGA,173150.250,4307.7593,N,07731.5079,W,1,09,0.91,117.1,M,-34.4,M,,*50
GPGGA,173150.750,4307.7593,N,07731.5109,W,1,09,0.91,117.1,M,-34.4,M,,*53
GPGGA,173151.250,4307.7593,N,07731.5143,W,1,09,0.91,117.0,M,-34.4,M,,*58
GPGGA,173151.750,4307.7593,N,07731.5180,W,1,09,0.91,117.0,M,-34.4,M,,*52
GPGGA,173152.250,4307.7592,N,07731.5221,W,1,08,0.97,116.9,M,-34.4,M,,*52
GPGGA,173152.750,4307.7593,N,07731.5264,W,1,08,0.97,116.8,M,-34.4,M,,*56
GPGGA,173153.250,4307.7593,N,07731.5312,W,1,09,0.91,116.7,M,-34.4,M,,*5A
GPGGA,173153.750,4307.7594,N,07731.5361,W,1,09,0.91,116.5,M,-34.4,M,,*5E
GPGGA,173154.250,4307.7593,N,07731.5412,W,1,09,0.91,116.2,M,-34.4,M,,*5F
GPGGA,173154.750,4307.7592,N,07731.5462,W,1,09,0.91,116.0,M,-34.4,M,,*5E
GPGGA,173155.250,4307.7590,N,07731.5513,W,1,09,0.91,115.6,M,-34.4,M,,*5A
GPGGA,173155.750,4307.7587,N,07731.5563,W,1,07,1.18,115.3,M,-34.4,M,,*55
GPGGA,173156.250,4307.7583,N,07731.5612,W,1,07,1.56,115.1,M,-34.4,M,,*5A
GPGGA,173156.750,4307.7579,N,07731.5661,W,1,08,1.09,114.9,M,-34.4,M,,*52
GPGGA,173157.250,4307.7574,N,07731.5709,W,1,08,1.51,114.6,M,-34.4,M,,*56
GPGGA,173157.750,4307.7569,N,07731.5757,W,1,08,1.51,114.5,M,-34.4,M,,*57
GPGGA,173158.250,4307.7564,N,07731.5804,W,1,08,1.51,114.4,M,-34.4,M,,*58
GPGGA,173158.750,4307.7558,N,07731.5851,W,1,07,1.56,114.3,M,-34.4,M,,*5D
GPGGA,173159.250,4307.7551,N,07731.5898,W,1,08,1.51,114.3,M,-34.4,M,,*5D
GPGGA,173159.750,4307.7545,N,07731.5945,W,1,08,1.51,114.2,M,-34.4,M,,*5D
GPGGA,173200.250,4307.7538,N,07731.5990,W,1,08,1.51,114.2,M,-34.4,M,,*55
GPGGA,173200.750,4307.7531,N,07731.6035,W,1,08,1.51,114.3,M,-34.4,M,,*5D
GPGGA,173201.250,4307.7524,N,07731.6079,W,1,08,1.51,114.3,M,-34.4,M,,*55
GPGGA,173201.750,4307.7516,N,07731.6124,W,1,08,1.51,114.4,M,-34.4,M,,*5F
GPGGA,173202.250,4307.7507,N,07731.6169,W,1,08,1.51,114.4,M,-34.4,M,,*50
GPGGA,173202.750,4307.7498,N,07731.6214,W,1,08,1.51,114.5,M,-34.4,M,,*5A
GPGGA,173203.250,4307.7490,N,07731.6259,W,1,08,1.51,114.5,M,-34.4,M,,*5F
GPGGA,173203.750,4307.7480,N,07731.6304,W,1,08,1.51,114.6,M,-34.4,M,,*51
GPGGA,173204.250,4307.7470,N,07731.6351,W,1,09,0.91,114.7,M,-34.4,M,,*51
GPGGA,173204.750,4307.7460,N,07731.6399,W,1,08,1.09,114.7,M,-34.4,M,,*50
GPGGA,173205.250,4307.7449,N,07731.6447,W,1,08,1.51,114.9,M,-34.4,M,,*58
GPGGA,173205.750,4307.7437,N,07731.6495,W,1,08,1.51,115.0,M,-34.4,M,,*53
GPGGA,173206.250,4307.7424,N,07731.6545,W,1,08,1.51,115.3,M,-34.4,M,,*58
GPGGA,173206.750,4307.7410,N,07731.6597,W,1,08,1.51,115.6,M,-34.4,M,,*50
GPGGA,173207.250,4307.7395,N,07731.6650,W,1,08,1.51,116.1,M,-34.4,M,,*52
GPGGA,173207.750,4307.7378,N,07731.6705,W,1,08,1.51,116.6,M,-34.4,M,,*52
GPGGA,173208.250,4307.7360,N,07731.6762,W,1,08,1.51,117.0,M,-34.4,M,,*57
GPGGA,173208.750,4307.7341,N,07731.6822,W,1,08,1.51,117.5,M,-34.4,M,,*5F
GPGGA,173209.250,4307.7322,N,07731.6882,W,1,09,0.91,117.9,M,-34.4,M,,*54
GPGGA,173209.750,4307.7300,N,07731.6941,W,1,09,0.91,118.3,M,-34.4,M,,*5A
GPGGA,173210.250,4307.7279,N,07731.6998,W,1,08,1.51,118.5,M,-34.4,M,,*56
GPGGA,173210.750,4307.7257,N,07731.7054,W,1,09,0.88,118.7,M,-34.4,M,,*51
GPGGA,173211.250,4307.7234,N,07731.7109,W,1,09,0.91,118.8,M,-34.4,M,,*5E
GPGGA,173211.750,4307.7210,N,07731.7162,W,1,08,1.51,118.8,M,-34.4,M,,*5C
GPGGA,173212.250,4307.7186,N,07731.7215,W,1,08,1.51,118.7,M,-34.4,M,,*5A
GPGGA,173212.750,4307.7161,N,07731.7266,W,1,08,1.51,118.7,M,-34.4,M,,*52
GPGGA,173213.250,4307.7138,N,07731.7317,W,1,08,1.51,118.5,M,-34.4,M,,*5F
GPGGA,173213.750,4307.7115,N,07731.7367,W,1,09,0.91,118.2,M,-34.4,M,,*59
GPGGA,173214.250,4307.7093,N,07731.7417,W,1,08,0.94,117.8,M,-34.4,M,,*55
GPGGA,173214.750,4307.7070,N,07731.7466,W,1,08,0.94,117.6,M,-34.4,M,,*55
GPGGA,173215.250,4307.7048,N,07731.7512,W,1,08,0.94,117.4,M,-34.4,M,,*5A
GPGGA,173215.750,4307.7025,N,07731.7559,W,1,07,1.12,117.3,M,-34.4,M,,*5C
GPGGA,173216.250,4307.7002,N,07731.7606,W,1,08,0.94,117.1,M,-34.4,M,,*54
GPGGA,173216.750,4307.6979,N,07731.7655,W,1,08,0.94,116.9,M,-34.4,M,,*5A
GPGGA,173217.250,4307.6955,N,07731.7704,W,1,08,0.94,116.8,M,-34.4,M,,*54
GPGGA,173217.750,4307.6932,N,07731.7754,W,1,08,0.94,116.7,M,-34.4,M,,*5A
GPGGA,173218.250,4307.6908,N,07731.7804,W,1,08,0.94,116.7,M,-34.4,M,,*53
GPGGA,173218.750,4307.6885,N,07731.7856,W,1,08,0.94,116.9,M,-34.4,M,,*5B
GPGGA,173219.250,4307.6864,N,07731.7909,W,1,09,0.91,116.7,M,-34.4,M,,*51
GPGGA,173219.750,4307.6845,N,07731.7966,W,1,09,0.91,116.4,M,-34.4,M,,*5D
GPGGA,173220.250,4307.6827,N,07731.8024,W,1,09,0.91,116.4,M,-34.4,M,,*56
GPGGA,173220.750,4307.6810,N,07731.8083,W,1,09,0.91,116.5,M,-34.4,M,,*5B
GPGGA,173221.250,4307.6797,N,07731.8143,W,1,09,0.91,116.5,M,-34.4,M,,*52
GPGGA,173221.750,4307.6785,N,07731.8204,W,1,09,0.88,116.6,M,-34.4,M,,*5F
GPGGA,173222.250,4307.6777,N,07731.8266,W,1,09,0.91,116.4,M,-34.4,M,,*5A
GPGGA,173222.750,4307.6771,N,07731.8329,W,1,09,0.91,116.1,M,-34.4,M,,*56
GPGGA,173223.250,4307.6766,N,07731.8393,W,1,09,0.91,116.1,M,-34.4,M,,*55
GPGGA,173223.750,4307.6761,N,07731.8456,W,1,09,0.91,116.1,M,-34.4,M,,*59
GPGGA,173224.250,4307.6757,N,07731.8520,W,1,09,0.91,116.0,M,-34.4,M,,*5F
GPGGA,173224.750,4307.6753,N,07731.8583,W,1,09,0.91,115.8,M,-34.4,M,,*5C
GPGGA,173225.250,4307.6751,N,07731.8646,W,1,09,0.91,115.7,M,-34.4,M,,*5F
GPGGA,173225.750,4307.6748,N,07731.8708,W,1,09,0.91,115.7,M,-34.4,M,,*59
GPGGA,173226.250,4307.6747,N,07731.8769,W,1,08,0.97,115.7,M,-34.4,M,,*50
GPGGA,173226.750,4307.6745,N,07731.8829,W,1,09,0.88,115.5,M,-34.4,M,,*51
GPGGA,173227.250,4307.6743,N,07731.8889,W,1,09,0.91,115.5,M,-34.4,M,,*51
GPGGA,173227.750,4307.6741,N,07731.8948,W,1,09,0.91,115.4,M,-34.4,M,,*5B
GPGGA,173228.250,4307.6738,N,07731.9008,W,1,09,0.91,115.4,M,-34.4,M,,*53
GPGGA,173228.750,4307.6734,N,07731.9068,W,1,09,0.91,115.4,M,-34.4,M,,*5C
GPGGA,173229.250,4307.6730,N,07731.9128,W,1,09,0.91,115.4,M,-34.4,M,,*59
GPGGA,173229.750,4307.6727,N,07731.9189,W,1,09,0.91,115.5,M,-34.4,M,,*50
GPGGA,173230.250,4307.6723,N,07731.9251,W,1,09,0.91,115.7,M,-34.4,M,,*5D
GPGGA,173230.750,4307.6720,N,07731.9312,W,1,09,0.91,116.0,M,-34.4,M,,*59
GPGGA,173231.250,4307.6717,N,07731.9373,W,1,09,0.91,116.3,M,-34.4,M,,*5D
GPGGA,173231.750,4307.6714,N,07731.9434,W,1,09,0.91,116.4,M,-34.4,M,,*58
GPGGA,173232.250,4307.6712,N,07731.9493,W,1,09,0.91,116.5,M,-34.4,M,,*54
GPGGA,173232.750,4307.6708,N,07731.9553,W,1,09,0.91,116.6,M,-34.4,M,,*54
GPGGA,173233.250,4307.6704,N,07731.9611,W,1,09,0.91,116.7,M,-34.4,M,,*58
GPGGA,173233.750,4307.6700,N,07731.9669,W,1,09,0.91,116.9,M,-34.4,M,,*58
GPGGA,173234.250,4307.6696,N,07731.9728,W,1,09,0.91,117.1,M,-34.4,M,,*59
GPGGA,173234.750,4307.6693,N,07731.9785,W,1,09,0.91,117.3,M,-34.4,M,,*5C
GPGGA,173235.250,4307.6690,N,07731.9844,W,1,09,0.91,117.5,M,-34.4,M,,*5F
GPGGA,173235.750,4307.6688,N,07731.9902,W,1,09,0.91,117.5,M,-34.4,M,,*50
GPGGA,173236.250,4307.6685,N,07731.9960,W,1,09,0.91,117.5,M,-34.4,M,,*5F
GPGGA,173236.750,4307.6682,N,07732.0019,W,1,09,0.91,117.7,M,-34.4,M,,*52
GPGGA,173237.250,4307.6679,N,07732.0078,W,1,09,0.91,117.8,M,-34.4,M,,*5A
GPGGA,173237.750,4307.6676,N,07732.0137,W,1,09,0.91,117.9,M,-34.4,M,,*5B
GPGGA,173238.250,4307.6674,N,07732.0196,W,1,09,0.91,118.2,M,-34.4,M,,*5C
GPGGA,173238.750,4307.6672,N,07732.0253,W,1,09,0.91,118.4,M,-34.4,M,,*53
GPGGA,173239.250,4307.6669,N,07732.0311,W,1,09,0.91,118.4,M,-34.4,M,,*5A
GPGGA,173239.750,4307.6667,N,07732.0367,W,1,09,0.91,118.5,M,-34.4,M,,*51
GPGGA,173240.250,4307.6665,N,07732.0424,W,1,09,0.91,118.7,M,-34.4,M,,*5A
GPGGA,173240.750,4307.6662,N,07732.0482,W,1,09,0.91,118.9,M,-34.4,M,,*5A
GPGGA,173241.250,4307.6659,N,07732.0540,W,1,09,0.91,119.0,M,-34.4,M,,*51
GPGGA,173241.750,4307.6656,N,07732.0598,W,1,09,0.91,119.3,M,-34.4,M,,*5D
GPGGA,173242.250,4307.6652,N,07732.0657,W,1,09,0.91,119.8,M,-34.4,M,,*54
GPGGA,173242.750,4307.6648,N,07732.0715,W,1,09,0.91,120.3,M,-34.4,M,,*5C
GPGGA,173243.250,4307.6643,N,07732.0773,W,1,09,0.91,120.8,M,-34.4,M,,*58
GPGGA,173243.750,4307.6639,N,07732.0832,W,1,09,0.91,121.3,M,-34.4,M,,*50
GPGGA,173244.250,4307.6636,N,07732.0890,W,1,09,0.91,121.6,M,-34.4,M,,*50
GPGGA,173244.750,4307.6633,N,07732.0948,W,1,09,0.91,121.9,M,-34.4,M,,*5B
GPGGA,173245.250,4307.6632,N,07732.1006,W,1,09,0.91,121.9,M,-34.4,M,,*5C
GPGGA,173245.750,4307.6629,N,07732.1063,W,1,09,0.91,122.1,M,-34.4,M,,*5B
GPGGA,173246.250,4307.6626,N,07732.1121,W,1,09,0.91,122.3,M,-34.4,M,,*57
GPGGA,173246.750,4307.6623,N,07732.1178,W,1,09,0.88,122.6,M,-34.4,M,,*56
GPGGA,173247.250,4307.6620,N,07732.1235,W,1,09,0.91,122.8,M,-34.4,M,,*5D
GPGGA,173247.750,4307.6616,N,07732.1291,W,1,09,0.91,123.1,M,-34.4,M,,*5B
GPGGA,173248.250,4307.6613,N,07732.1347,W,1,09,0.91,123.4,M,-34.4,M,,*5B
GPGGA,173248.750,4307.6609,N,07732.1403,W,1,09,0.88,123.6,M,-34.4,M,,*58
GPGGA,173249.250,4307.6605,N,07732.1458,W,1,09,0.91,124.0,M,-34.4,M,,*57
GPGGA,173249.750,4307.6601,N,07732.1513,W,1,09,0.88,124.3,M,-34.4,M,,*53
GPGGA,173250.250,4307.6598,N,07732.1568,W,1,09,0.91,124.6,M,-34.4,M,,*5C
GPGGA,173250.750,4307.6595,N,07732.1623,W,1,09,0.91,125.0,M,-34.4,M,,*5F
GPGGA,173251.250,4307.6591,N,07732.1679,W,1,09,0.91,125.3,M,-34.4,M,,*53
GPGGA,173251.750,4307.6587,N,07732.1735,W,1,09,0.88,125.7,M,-34.4,M,,*54
GPGGA,173252.250,4307.6583,N,07732.1791,W,1,09,0.91,126.0,M,-34.4,M,,*54
GPGGA,173252.750,4307.6578,N,07732.1847,W,1,09,0.88,126.4,M,-34.4,M,,*5D
GPGGA,173253.250,4307.6574,N,07732.1902,W,1,09,0.91,126.8,M,-34.4,M,,*51
GPGGA,173253.750,4307.6569,N,07732.1957,W,1,09,0.91,127.2,M,-34.4,M,,*53
GPGGA,173254.250,4307.6565,N,07732.2013,W,1,09,0.91,127.6,M,-34.4,M,,*53
GPGGA,173254.750,4307.6560,N,07732.2068,W,1,09,0.91,127.9,M,-34.4,M,,*50
GPGGA,173255.250,4307.6554,N,07732.2124,W,1,09,0.91,128.2,M,-34.4,M,,*5E
GPGGA,173255.750,4307.6549,N,07732.2180,W,1,09,0.91,128.5,M,-34.4,M,,*5E
GPGGA,173256.250,4307.6542,N,07732.2236,W,1,09,0.91,128.8,M,-34.4,M,,*50
GPGGA,173256.750,4307.6534,N,07732.2294,W,1,09,0.91,129.3,M,-34.4,M,,*56
GPGGA,173257.250,4307.6527,N,07732.2351,W,1,09,0.91,129.8,M,-34.4,M,,*53
GPGGA,173257.750,4307.6520,N,07732.2408,W,1,09,0.88,130.1,M,-34.4,M,,*53
GPGGA,173258.250,4307.6513,N,07732.2465,W,1,09,0.91,130.4,M,-34.4,M,,*5F
GPGGA,173258.750,4307.6506,N,07732.2522,W,1,09,0.88,130.7,M,-34.4,M,,*57
GPGGA,173259.250,4307.6499,N,07732.2578,W,1,09,0.91,131.0,M,-34.4,M,,*55
GPGGA,173259.750,4307.6493,N,07732.2634,W,1,09,0.91,131.2,M,-34.4,M,,*53
GPGGA,173300.250,4307.6486,N,07732.2689,W,1,09,0.91,131.5,M,-34.4,M,,*5E
GPGGA,173300.750,4307.6480,N,07732.2745,W,1,09,0.91,131.8,M,-34.4,M,,*51
GPGGA,173301.250,4307.6474,N,07732.2800,W,1,09,0.91,132.1,M,-34.4,M,,*5A
GPGGA,173301.750,4307.6468,N,07732.2855,W,1,09,0.91,132.4,M,-34.4,M,,*57
GPGGA,173302.250,4307.6462,N,07732.2908,W,1,09,0.91,132.8,M,-34.4,M,,*5E
GPGGA,173302.750,4307.6455,N,07732.2962,W,1,09,0.88,133.0,M,-34.4,M,,*52
GPGGA,173303.250,4307.6449,N,07732.3016,W,1,09,0.88,133.3,M,-34.4,M,,*53
GPGGA,173303.750,4307.6445,N,07732.3068,W,1,09,0.88,133.6,M,-34.4,M,,*56
GPGGA,173304.250,4307.6439,N,07732.3121,W,1,09,0.91,133.9,M,-34.4,M,,*54
GPGGA,173304.750,4307.6433,N,07732.3175,W,1,09,0.88,134.3,M,-34.4,M,,*5F
GPGGA,173305.250,4307.6428,N,07732.3230,W,1,09,0.88,134.6,M,-34.4,M,,*56
GPGGA,173305.750,4307.6422,N,07732.3287,W,1,09,0.88,135.0,M,-34.4,M,,*52
GPGGA,173306.250,4307.6418,N,07732.3344,W,1,09,0.88,135.3,M,-34.4,M,,*50
GPGGA,173306.750,4307.6413,N,07732.3400,W,1,09,0.91,135.4,M,-34.4,M,,*56
GPGGA,173307.250,4307.6408,N,07732.3456,W,1,09,0.91,135.5,M,-34.4,M,,*5A
GPGGA,173307.750,4307.6404,N,07732.3512,W,1,09,0.88,135.5,M,-34.4,M,,*5A
GPGGA,173308.250,4307.6407,N,07732.3569,W,1,09,0.91,135.7,M,-34.4,M,,*55
GPGGA,173308.750,4307.6405,N,07732.3626,W,1,09,0.91,135.7,M,-34.4,M,,*5A
GPGGA,173309.250,4307.6404,N,07732.3684,W,1,09,0.91,135.7,M,-34.4,M,,*57
GPGGA,173309.750,4307.6403,N,07732.3743,W,1,09,0.91,135.8,M,-34.4,M,,*50
GPGGA,173310.250,4307.6402,N,07732.3802,W,1,09,0.88,135.9,M,-34.4,M,,*5F
GPGGA,173310.750,4307.6401,N,07732.3861,W,1,09,0.91,136.0,M,-34.4,M,,*5E
GPGGA,173311.250,4307.6399,N,07732.3921,W,1,09,0.88,136.1,M,-34.4,M,,*50
GPGGA,173311.750,4307.6398,N,07732.3981,W,1,09,0.88,136.2,M,-34.4,M,,*5D
GPGGA,173312.250,4307.6394,N,07732.4042,W,1,09,0.91,136.3,M,-34.4,M,,*5F
GPGGA,173312.750,4307.6391,N,07732.4103,W,1,09,0.88,136.4,M,-34.4,M,,*54
GPGGA,173313.250,4307.6386,N,07732.4165,W,1,09,0.91,136.5,M,-34.4,M,,*5F
GPGGA,173313.750,4307.6382,N,07732.4229,W,1,09,0.88,136.7,M,-34.4,M,,*5F
GPGGA,173314.250,4307.6377,N,07732.4294,W,1,09,0.91,136.8,M,-34.4,M,,*56
GPGGA,173314.750,4307.6369,N,07732.4359,W,1,09,0.91,136.6,M,-34.4,M,,*52
GPGGA,173315.250,4307.6366,N,07732.4424,W,1,09,0.91,136.7,M,-34.4,M,,*55
GPGGA,173315.750,4307.6362,N,07732.4488,W,1,09,0.91,136.7,M,-34.4,M,,*52
GPGGA,173316.250,4307.6359,N,07732.4551,W,1,09,0.91,136.9,M,-34.4,M,,*57
GPGGA,173316.750,4307.6357,N,07732.4615,W,1,09,0.91,136.9,M,-34.4,M,,*5F
GPGGA,173317.250,4307.6355,N,07732.4678,W,1,09,0.91,137.0,M,-34.4,M,,*5A
GPGGA,173317.750,4307.6352,N,07732.4741,W,1,09,0.91,137.1,M,-34.4,M,,*52
GPGGA,173318.250,4307.6350,N,07732.4804,W,1,09,0.91,137.0,M,-34.4,M,,*55
GPGGA,173318.750,4307.6347,N,07732.4868,W,1,09,0.88,136.9,M,-34.4,M,,*5C
GPGGA,173319.250,4307.6344,N,07732.4931,W,1,09,0.91,136.8,M,-34.4,M,,*5F
GPGGA,173319.750,4307.6341,N,07732.4994,W,1,09,0.91,136.6,M,-34.4,M,,*5E
GPGGA,173320.250,4307.6337,N,07732.5056,W,1,09,0.91,136.1,M,-34.4,M,,*51
GPGGA,173320.750,4307.6335,N,07732.5118,W,1,09,0.91,135.6,M,-34.4,M,,*59
GPGGA,173321.250,4307.6332,N,07732.5180,W,1,09,0.91,135.1,M,-34.4,M,,*5C
GPGGA,173321.750,4307.6329,N,07732.5242,W,1,09,0.91,134.5,M,-34.4,M,,*5B
GPGGA,173322.250,4307.6327,N,07732.5304,W,1,09,0.91,134.0,M,-34.4,M,,*55
GPGGA,173322.750,4307.6325,N,07732.5366,W,1,09,0.91,133.6,M,-34.4,M,,*57
GPGGA,173323.250,4307.6323,N,07732.5427,W,1,09,0.91,133.2,M,-34.4,M,,*53
GPGGA,173323.750,4307.6321,N,07732.5487,W,1,09,0.91,133.1,M,-34.4,M,,*5D
GPGGA,173324.250,4307.6320,N,07732.5548,W,1,09,0.91,132.9,M,-34.4,M,,*55
GPGGA,173324.750,4307.6318,N,07732.5611,W,1,09,0.91,132.6,M,-34.4,M,,*5B
GPGGA,173325.250,4307.6316,N,07732.5674,W,1,09,0.91,132.4,M,-34.4,M,,*50
GPGGA,173325.750,4307.6314,N,07732.5738,W,1,09,0.88,132.1,M,-34.4,M,,*53
GPGGA,173326.250,4307.6313,N,07732.5801,W,1,09,0.91,131.9,M,-34.4,M,,*54
GPGGA,173326.750,4307.6310,N,07732.5865,W,1,09,0.88,131.7,M,-34.4,M,,*56
GPGGA,173327.250,4307.6309,N,07732.5930,W,1,09,0.91,131.5,M,-34.4,M,,*51
GPGGA,173327.750,4307.6308,N,07732.5994,W,1,09,0.91,131.3,M,-34.4,M,,*5D
GPGGA,173328.250,4307.6306,N,07732.6058,W,1,09,0.91,131.2,M,-34.4,M,,*52
GPGGA,173328.750,4307.6304,N,07732.6122,W,1,09,0.88,131.0,M,-34.4,M,,*53
GPGGA,173329.250,4307.6303,N,07732.6185,W,1,09,0.91,130.8,M,-34.4,M,,*5C
GPGGA,173329.750,4307.6303,N,07732.6247,W,1,09,0.91,130.6,M,-34.4,M,,*5A
GPGGA,173330.250,4307.6301,N,07732.6310,W,1,09,0.91,130.4,M,-34.4,M,,*54
GPGGA,173330.750,4307.6299,N,07732.6373,W,1,09,0.91,130.2,M,-34.4,M,,*52
GPGGA,173331.250,4307.6296,N,07732.6435,W,1,09,0.91,130.1,M,-34.4,M,,*5F
GPGGA,173331.750,4307.6294,N,07732.6498,W,1,09,0.91,130.1,M,-34.4,M,,*5F
GPGGA,173332.250,4307.6291,N,07732.6560,W,1,09,0.91,130.0,M,-34.4,M,,*5B
GPGGA,173332.750,4307.6289,N,07732.6621,W,1,09,0.91,130.0,M,-34.4,M,,*51
GPGGA,173333.250,4307.6287,N,07732.6682,W,1,09,0.91,129.8,M,-34.4,M,,*52
GPGGA,173333.750,4307.6285,N,07732.6743,W,1,09,0.88,129.7,M,-34.4,M,,*5E
GPGGA,173334.250,4307.6283,N,07732.6804,W,1,09,0.91,129.7,M,-34.4,M,,*5E
GPGGA,173334.750,4307.6281,N,07732.6865,W,1,09,0.91,129.8,M,-34.4,M,,*51
GPGGA,173335.250,4307.6280,N,07732.6924,W,1,09,0.91,129.9,M,-34.4,M,,*51
GPGGA,173335.750,4307.6279,N,07732.6984,W,1,09,0.91,130.0,M,-34.4,M,,*59
GPGGA,173336.250,4307.6278,N,07732.7044,W,1,09,0.91,130.4,M,-34.4,M,,*5E
GPGGA,173336.750,4307.6276,N,07732.7103,W,1,09,0.88,130.8,M,-34.4,M,,*53
GPGGA,173337.250,4307.6274,N,07732.7163,W,1,09,0.91,131.2,M,-34.4,M,,*50
GPGGA,173337.750,4307.6272,N,07732.7221,W,1,09,0.91,131.5,M,-34.4,M,,*51
GPGGA,173338.250,4307.6269,N,07732.7277,W,1,09,0.91,131.9,M,-34.4,M,,*5E
GPGGA,173338.750,4307.6267,N,07732.7331,W,1,09,0.88,132.1,M,-34.4,M,,*55
GPGGA,173339.250,4307.6263,N,07732.7383,W,1,09,0.91,132.4,M,-34.4,M,,*51
GPGGA,173339.750,4307.6260,N,07732.7435,W,1,09,0.88,132.8,M,-34.4,M,,*59
GPGGA,173340.250,4307.6256,N,07732.7484,W,1,09,0.91,133.2,M,-34.4,M,,*5E
GPGGA,173340.750,4307.6253,N,07732.7532,W,1,09,0.91,133.4,M,-34.4,M,,*54
GPGGA,173341.250,4307.6251,N,07732.7578,W,1,09,0.91,133.5,M,-34.4,M,,*5D
