0,1,2,3,4,5,6,7,8,9,10,11,12
GPRMC,201502.750,A,4303.0297,N,07732.1951,W,36.48,204.45,070925,,,"A*48
"
GPRMC,201503.250,A,4303.0249,N,07732.1981,W,37.18,204.59,070925,,,"A*4B
"
GPRMC,201503.750,A,4303.0201,N,07732.2011,W,38.20,204.15,070925,,,"A*4D
"
GPRMC,201504.250,A,4303.0152,N,07732.2041,W,38.78,203.97,070925,,,"A*4F
"
GPRMC,201504.750,A,4303.0102,N,07732.2071,W,39.10,203.76,070925,,,"A*4C
"
GPRMC,201505.250,A,4303.0052,N,07732.2102,W,39.26,203.83,070925,,,"A*46
"
GPRMC,201505.750,A,4303.0002,N,07732.2133,W,39.28,204.05,070925,,,"A*43
"
GPRMC,201506.250,A,4302.9952,N,07732.2165,W,39.19,204.50,070925,,,"A*40
"
GPRMC,201506.750,A,4302.9902,N,07732.2197,W,39.37,205.02,070925,,,"A*47
"
GPRMC,201507.250,A,4302.9852,N,07732.2229,W,39.62,205.34,070925,,,"A*44
"
GPRMC,201507.750,A,4302.9801,N,07732.2263,W,39.85,205.45,070925,,,"A*46
"
GPRMC,201508.250,A,4302.9750,N,07732.2297,W,39.94,205.56,070925,,,"A*4E
"
GPRMC,201508.750,A,4302.9700,N,07732.2330,W,40.03,205.24,070925,,,"A*47
"
GPRMC,201509.250,A,4302.9649,N,07732.2363,W,40.08,205.07,070925,,,"A*43
"
GPRMC,201509.750,A,4302.9599,N,07732.2396,W,39.76,205.01,070925,,,"A*43
"
GPRMC,201510.250,A,4302.9549,N,07732.2427,W,39.28,204.62,070925,,,"A*41
"
GPRMC,201510.750,A,4302.9499,N,07732.2459,W,39.23,204.91,070925,,,"A*46
"
GPRMC,201511.250,A,4302.9449,N,07732.2491,W,39.55,205.01,070925,,,"A*42
"
GPRMC,201511.750,A,4302.9398,N,07732.2524,W,39.57,204.80,070925,,,"A*49
"
GPRMC,201512.250,A,4302.9347,N,07732.2556,W,40.16,204.63,070925,,,"A*4E
"
GPRMC,201512.750,A,4302.9296,N,07732.2588,W,40.35,204.32,070925,,,"A*40
"
GPRMC,201513.250,A,4302.9245,N,07732.2620,W,40.58,204.08,070925,,,"A*49
"
GPRMC,201513.750,A,4302.9193,N,07732.2652,W,40.82,204.27,070925,,,"A*4B
"
GPRMC,201514.250,A,4302.9141,N,07732.2685,W,41.06,204.19,070925,,,"A*4C
"
GPRMC,201514.750,A,4302.9089,N,07732.2717,W,41.31,204.00,070925,,,"A*4A
"
GPRMC,201515.250,A,4302.9037,N,07732.2750,W,41.53,204.42,070925,,,"A*4A
"
GPRMC,201515.750,A,4302.8984,N,07732.2783,W,42.01,204.71,070925,,,"A*45
"
GPRMC,201516.250,A,4302.8931,N,07732.2817,W,42.41,204.84,070925,,,"A*41
"
GPRMC,201516.750,A,4302.8877,N,07732.2851,W,42.62,204.75,070925,,,"A*4A
"
GPRMC,201517.250,A,4302.8824,N,07732.2885,W,42.83,205.05,070925,,,"A*48
"
GPRMC,201517.750,A,4302.8770,N,07732.2919,W,43.11,205.20,070925,,,"A*4A
"
GPRMC,201518.250,A,4302.8716,N,07732.2954,W,43.36,205.04,070925,,,"A*4A
"
GPRMC,201518.750,A,4302.8662,N,07732.2989,W,43.80,204.96,070925,,,"A*4A
"
GPRMC,201519.250,A,4302.8608,N,07732.3024,W,43.83,204.96,070925,,,"A*4E
"
GPRMC,201519.750,A,4302.8553,N,07732.3060,W,43.81,204.92,070925,,,"A*40
"
GPRMC,201520.250,A,4302.8498,N,07732.3095,W,43.54,205.08,070925,,,"A*49
"
GPRMC,201520.750,A,4302.8445,N,07732.3129,W,42.60,205.30,070925,,,"A*47
"
GPRMC,201521.250,A,4302.8393,N,07732.3162,W,41.54,205.55,070925,,,"A*47
"
GPRMC,201521.750,A,4302.8342,N,07732.3195,W,40.60,205.59,070925,,,"A*4C
"
GPRMC,201522.250,A,4302.8291,N,07732.3228,W,39.74,205.20,070925,,,"A*45
"
GPRMC,201522.750,A,4302.8241,N,07732.3260,W,39.26,205.13,070925,,,"A*46
"
GPRMC,201523.250,A,4302.8192,N,07732.3291,W,39.07,205.16,070925,,,"A*47
"
GPRMC,201523.750,A,4302.8144,N,07732.3323,W,38.93,205.49,070925,,,"A*47
"
GPRMC,201524.250,A,4302.8095,N,07732.3354,W,39.05,205.85,070925,,,"A*46
"
GPRMC,201524.750,A,4302.8046,N,07732.3387,W,39.24,206.31,070925,,,"A*4C
"
GPRMC,201525.250,A,4302.7998,N,07732.3419,W,38.85,206.17,070925,,,"A*43
"
GPRMC,201525.750,A,4302.7950,N,07732.3450,W,38.09,206.00,070925,,,"A*4D
"
GPRMC,201526.250,A,4302.7904,N,07732.3480,W,37.83,206.30,070925,,,"A*49
"
GPRMC,201526.750,A,4302.7858,N,07732.3510,W,37.44,205.02,070925,,,"A*45
"
GPRMC,201527.250,A,4302.7813,N,07732.3538,W,37.16,205.05,070925,,,"A*44
"
GPRMC,201527.750,A,4302.7768,N,07732.3567,W,35.53,204.86,070925,,,"A*41
"
GPRMC,201528.250,A,4302.7724,N,07732.3594,W,35.10,204.82,070925,,,"A*4C
"
GPRMC,201528.750,A,4302.7681,N,07732.3623,W,33.99,204.75,070925,,,"A*47
"
GPRMC,201529.250,A,4302.7638,N,07732.3650,W,33.53,204.91,070925,,,"A*49
"
GPRMC,201529.750,A,4302.7595,N,07732.3679,W,33.49,205.76,070925,,,"A*40
"
GPRMC,201530.250,A,4302.7553,N,07732.3708,W,33.42,205.97,070925,,,"A*44
"
GPRMC,201530.750,A,4302.7511,N,07732.3737,W,33.40,205.87,070925,,,"A*48
"
GPRMC,201531.250,A,4302.7469,N,07732.3765,W,33.69,205.78,070925,,,"A*4E
"
GPRMC,201531.750,A,4302.7427,N,07732.3793,W,33.78,205.76,070925,,,"A*46
"
GPRMC,201532.250,A,4302.7384,N,07732.3821,W,33.89,205.85,070925,,,"A*4A
"
GPRMC,201532.750,A,4302.7341,N,07732.3850,W,34.00,205.89,070925,,,"A*4A
"
GPRMC,201533.250,A,4302.7298,N,07732.3878,W,34.12,205.96,070925,,,"A*4C
"
GPRMC,201533.750,A,4302.7255,N,07732.3906,W,34.12,205.71,070925,,,"A*49
"
GPRMC,201534.250,A,4302.7213,N,07732.3933,W,33.66,205.94,070925,,,"A*40
"
GPRMC,201534.750,A,4302.7172,N,07732.3960,W,33.58,206.51,070925,,,"A*40
"
GPRMC,201535.250,A,4302.7132,N,07732.3987,W,33.36,206.59,070925,,,"A*49
"
GPRMC,201535.750,A,4302.7091,N,07732.4014,W,33.17,206.14,070925,,,"A*4A
"
GPRMC,201536.250,A,4302.7051,N,07732.4041,W,32.92,206.03,070925,,,"A*4A
"
GPRMC,201536.750,A,4302.7011,N,07732.4067,W,31.42,205.30,070925,,,"A*42
"
GPRMC,201537.250,A,4302.6972,N,07732.4093,W,31.31,205.06,070925,,,"A*41
"
GPRMC,201537.750,A,4302.6932,N,07732.4119,W,31.00,205.26,070925,,,"A*43
"
GPRMC,201538.250,A,4302.6894,N,07732.4145,W,31.11,205.41,070925,,,"A*4C
"
GPRMC,201538.750,A,4302.6855,N,07732.4170,W,31.25,204.92,070925,,,"A*4A
"
GPRMC,201539.250,A,4302.6815,N,07732.4195,W,31.37,204.23,070925,,,"A*48
"
GPRMC,201539.750,A,4302.6777,N,07732.4219,W,31.40,204.53,070925,,,"A*46
"
GPRMC,201540.250,A,4302.6738,N,07732.4242,W,31.44,203.93,070925,,,"A*47
"
GPRMC,201540.750,A,4302.6699,N,07732.4265,W,31.43,203.16,070925,,,"A*47
"
GPRMC,201541.250,A,4302.6660,N,07732.4286,W,31.27,202.33,070925,,,"A*4C
"
GPRMC,201541.750,A,4302.6620,N,07732.4306,W,31.72,200.73,070925,,,"A*42
"
GPRMC,201542.250,A,4302.6579,N,07732.4325,W,31.97,199.15,070925,,,"A*42
"
GPRMC,201542.750,A,4302.6537,N,07732.4343,W,32.21,197.11,070925,,,"A*49
"
GPRMC,201543.250,A,4302.6494,N,07732.4360,W,32.30,195.91,070925,,,"A*4E
"
GPRMC,201543.750,A,4302.6450,N,07732.4375,W,32.99,194.27,070925,,,"A*48
"
GPRMC,201544.250,A,4302.6406,N,07732.4389,W,33.19,192.98,070925,,,"A*41
"
GPRMC,201544.750,A,4302.6361,N,07732.4402,W,33.25,192.01,070925,,,"A*49
"
GPRMC,201545.250,A,4302.6315,N,07732.4415,W,33.29,191.54,070925,,,"A*47
"
GPRMC,201545.750,A,4302.6270,N,07732.4427,W,33.44,191.43,070925,,,"A*4C
"
GPRMC,201546.250,A,4302.6224,N,07732.4440,W,33.39,191.51,070925,,,"A*43
"
GPRMC,201546.750,A,4302.6179,N,07732.4454,W,33.29,192.33,070925,,,"A*4E
"
GPRMC,201547.250,A,4302.6134,N,07732.4469,W,33.27,193.47,070925,,,"A*41
"
GPRMC,201547.750,A,4302.6088,N,07732.4483,W,33.39,193.08,070925,,,"A*42
"
GPRMC,201548.250,A,4302.6043,N,07732.4497,W,32.94,192.53,070925,,,"A*43
"
GPRMC,201548.750,A,4302.5997,N,07732.4511,W,32.80,191.75,070925,,,"A*48
"
GPRMC,201549.250,A,4302.5952,N,07732.4524,W,32.48,190.95,070925,,,"A*48
"
GPRMC,201549.750,A,4302.5907,N,07732.4538,W,31.62,191.68,070925,,,"A*48
"
GPRMC,201550.250,A,4302.5865,N,07732.4552,W,30.86,192.69,070925,,,"A*45
"
GPRMC,201550.750,A,4302.5823,N,07732.4565,W,30.69,192.33,070925,,,"A*48
"
GPRMC,201551.250,A,4302.5780,N,07732.4579,W,30.73,192.56,070925,,,"A*4F
"
GPRMC,201551.750,A,4302.5738,N,07732.4592,W,31.07,192.66,070925,,,"A*4D
"
GPRMC,201552.250,A,4302.5695,N,07732.4605,W,31.57,193.03,070925,,,"A*47
"
GPRMC,201552.750,A,4302.5651,N,07732.4618,W,31.77,193.21,070925,,,"A*44
"
GPRMC,201553.250,A,4302.5607,N,07732.4632,W,31.83,193.07,070925,,,"A*44
"
GPRMC,201553.750,A,4302.5564,N,07732.4648,W,31.92,194.20,070925,,,"A*48
"
GPRMC,201554.250,A,4302.5521,N,07732.4663,W,31.98,194.40,070925,,,"A*4E
"
GPRMC,201554.750,A,4302.5477,N,07732.4678,W,31.93,194.02,070925,,,"A*4E
"
GPRMC,201555.250,A,4302.5433,N,07732.4693,W,31.90,193.88,070925,,,"A*49
"
GPRMC,201555.750,A,4302.5389,N,07732.4708,W,31.94,193.35,070925,,,"A*4B
"
GPRMC,201556.250,A,4302.5345,N,07732.4722,W,32.38,193.05,070925,,,"A*43
"
GPRMC,201556.750,A,4302.5300,N,07732.4736,W,32.47,192.83,070925,,,"A*45
"
GPRMC,201557.250,A,4302.5256,N,07732.4749,W,32.49,192.86,070925,,,"A*40
"
GPRMC,201557.750,A,4302.5213,N,07732.4763,W,32.53,193.18,070925,,,"A*41
"
GPRMC,201558.250,A,4302.5169,N,07732.4777,W,32.53,193.13,070925,,,"A*4B
"
GPRMC,201558.750,A,4302.5126,N,07732.4791,W,32.48,193.71,070925,,,"A*43
"
GPRMC,201559.250,A,4302.5082,N,07732.4805,W,32.07,193.11,070925,,,"A*47
"
GPRMC,201559.750,A,4302.5039,N,07732.4819,W,32.04,193.60,070925,,,"A*4A
"
GPRMC,201600.250,A,4302.4996,N,07732.4834,W,32.08,193.54,070925,,,"A*49
"
GPRMC,201600.750,A,4302.4953,N,07732.4847,W,32.11,192.95,070925,,,"A*45
"
GPRMC,201601.250,A,4302.4909,N,07732.4860,W,32.12,192.65,070925,,,"A*47
"
GPRMC,201601.750,A,4302.4865,N,07732.4872,W,31.93,191.90,070925,,,"A*49
"
GPRMC,201602.250,A,4302.4821,N,07732.4885,W,31.75,191.32,070925,,,"A*47
"
GPRMC,201602.750,A,4302.4778,N,07732.4896,W,31.82,190.47,070925,,,"A*48
"
GPRMC,201603.250,A,4302.4734,N,07732.4906,W,31.85,189.42,070925,,,"A*46
"
GPRMC,201603.750,A,4302.4690,N,07732.4914,W,31.84,187.80,070925,,,"A*4E
"
GPRMC,201604.250,A,4302.4645,N,07732.4921,W,31.61,186.85,070925,,,"A*4D
"
GPRMC,201604.750,A,4302.4601,N,07732.4927,W,31.71,185.47,070925,,,"A*42
"
GPRMC,201605.250,A,4302.4557,N,07732.4931,W,31.63,183.98,070925,,,"A*46
"
GPRMC,201605.750,A,4302.4514,N,07732.4934,W,31.59,181.90,070925,,,"A*42
"
GPRMC,201606.250,A,4302.4470,N,07732.4935,W,30.95,179.90,070925,,,"A*40
"
GPRMC,201606.750,A,4302.4426,N,07732.4934,W,31.03,178.41,070925,,,"A*44
"
GPRMC,201607.250,A,4302.4382,N,07732.4933,W,31.11,177.38,070925,,,"A*4C
"
GPRMC,201607.750,A,4302.4338,N,07732.4930,W,31.14,176.56,070925,,,"A*47
"
GPRMC,201608.250,A,4302.4294,N,07732.4926,W,31.34,175.75,070925,,,"A*4D
"
GPRMC,201608.750,A,4302.4251,N,07732.4920,W,31.32,174.91,070925,,,"A*4A
"
GPRMC,201609.250,A,4302.4207,N,07732.4915,W,31.42,174.95,070925,,,"A*48
"
GPRMC,201609.750,A,4302.4163,N,07732.4911,W,31.48,175.37,070925,,,"A*4B
"
GPRMC,201610.250,A,4302.4119,N,07732.4906,W,31.58,175.52,070925,,,"A*4F
"
GPRMC,201610.750,A,4302.4074,N,07732.4901,W,31.68,175.84,070925,,,"A*4F
"
GPRMC,201611.250,A,4302.4030,N,07732.4898,W,31.89,176.44,070925,,,"A*4A
"
GPRMC,201611.750,A,4302.3985,N,07732.4893,W,31.94,175.96,070925,,,"A*44
"
GPRMC,201612.250,A,4302.3939,N,07732.4888,W,32.75,175.39,070925,,,"A*46
"
GPRMC,201612.750,A,4302.3894,N,07732.4882,W,32.71,175.16,070925,,,"A*46
"
GPRMC,201613.250,A,4302.3852,N,07732.4877,W,31.63,175.12,070925,,,"A*46
"
GPRMC,201613.750,A,4302.3807,N,07732.4874,W,31.36,176.75,070925,,,"A*42
"
GPRMC,201614.250,A,4302.3762,N,07732.4872,W,31.31,177.87,070925,,,"A*41
"
GPRMC,201614.750,A,4302.3718,N,07732.4871,W,31.50,178.79,070925,,,"A*43
"
GPRMC,201615.250,A,4302.3674,N,07732.4868,W,31.74,178.40,070925,,,"A*48
"
GPRMC,201615.750,A,4302.3629,N,07732.4866,W,31.97,178.39,070925,,,"A*48
"
GPRMC,201616.250,A,4302.3584,N,07732.4863,W,32.33,178.16,070925,,,"A*4F
"
GPRMC,201616.750,A,4302.3539,N,07732.4859,W,32.38,178.22,070925,,,"A*49
"
GPRMC,201617.250,A,4302.3493,N,07732.4856,W,32.74,178.22,070925,,,"A*4B
"
GPRMC,201617.750,A,4302.3447,N,07732.4851,W,32.98,177.86,070925,,,"A*43
"
GPRMC,201618.250,A,4302.3401,N,07732.4847,W,33.07,177.50,070925,,,"A*40
"
GPRMC,201618.750,A,4302.3354,N,07732.4842,W,33.17,177.62,070925,,,"A*47
"
GPRMC,201619.250,A,4302.3308,N,07732.4840,W,33.23,178.14,070925,,,"A*41
"
GPRMC,201619.750,A,4302.3261,N,07732.4837,W,33.25,178.09,070925,,,"A*40
"
GPRMC,201620.250,A,4302.3214,N,07732.4835,W,33.27,178.62,070925,,,"A*40
"
GPRMC,201620.750,A,4302.3168,N,07732.4834,W,33.08,179.74,070925,,,"A*47
"
GPRMC,201621.250,A,4302.3122,N,07732.4834,W,32.79,179.95,070925,,,"A*45
"
GPRMC,201621.750,A,4302.3076,N,07732.4832,W,32.86,180.41,070925,,,"A*49
"
GPRMC,201622.250,A,4302.3029,N,07732.4830,W,33.10,180.22,070925,,,"A*4C
"
GPRMC,201622.750,A,4302.2983,N,07732.4828,W,33.09,180.24,070925,,,"A*46
"
GPRMC,201623.250,A,4302.2937,N,07732.4826,W,32.51,179.57,070925,,,"A*4D
"
GPRMC,201623.750,A,4302.2892,N,07732.4822,W,32.01,179.21,070925,,,"A*46
"
GPRMC,201624.250,A,4302.2847,N,07732.4820,W,31.75,179.22,070925,,,"A*4D
"
GPRMC,201624.750,A,4302.2803,N,07732.4819,W,30.92,181.18,070925,,,"A*44
"
GPRMC,201625.250,A,4302.2760,N,07732.4817,W,30.45,181.06,070925,,,"A*41
"
GPRMC,201625.750,A,4302.2718,N,07732.4815,W,29.64,180.38,070925,,,"A*4E
"
GPRMC,201626.250,A,4302.2676,N,07732.4811,W,29.20,179.41,070925,,,"A*4D
"
GPRMC,201626.750,A,4302.2636,N,07732.4808,W,28.54,179.77,070925,,,"A*43
"
GPRMC,201627.250,A,4302.2597,N,07732.4806,W,28.31,180.54,070925,,,"A*45
"
GPRMC,201627.750,A,4302.2557,N,07732.4803,W,28.02,180.15,070925,,,"A*4C
"
GPRMC,201628.250,A,4302.2518,N,07732.4797,W,27.83,179.28,070925,,,"A*41
"
GPRMC,201628.750,A,4302.2478,N,07732.4787,W,26.95,178.20,070925,,,"A*4D
"
GPRMC,201629.250,A,4302.2439,N,07732.4780,W,27.03,178.44,070925,,,"A*47
"
GPRMC,201629.750,A,4302.2399,N,07732.4773,W,27.00,179.35,070925,,,"A*47
"
GPRMC,201630.250,A,4302.2359,N,07732.4769,W,27.22,180.60,070925,,,"A*4B
"
GPRMC,201630.750,A,4302.2319,N,07732.4765,W,27.43,181.46,070925,,,"A*44
"
GPRMC,201631.250,A,4302.2278,N,07732.4761,W,27.79,181.66,070925,,,"A*49
"
GPRMC,201631.750,A,4302.2238,N,07732.4760,W,28.02,182.43,070925,,,"A*4E
"
GPRMC,201632.250,A,4302.2198,N,07732.4761,W,28.35,182.84,070925,,,"A*4F
"
GPRMC,201632.750,A,4302.2157,N,07732.4763,W,28.82,184.41,070925,,,"A*48
"
GPRMC,201633.250,A,4302.2115,N,07732.4768,W,29.08,186.83,070925,,,"A*4E
"
GPRMC,201633.750,A,4302.2074,N,07732.4778,W,29.19,189.98,070925,,,"A*49
"
GPRMC,201634.250,A,4302.2032,N,07732.4786,W,29.48,190.77,070925,,,"A*45
"
GPRMC,201634.750,A,4302.1987,N,07732.4788,W,29.47,191.00,070925,,,"A*44
"
GPRMC,201635.250,A,4302.1944,N,07732.4796,W,29.88,192.77,070925,,,"A*40
"
GPRMC,201635.750,A,4302.1900,N,07732.4811,W,29.95,196.39,070925,,,"A*47
"
GPRMC,201636.250,A,4302.1857,N,07732.4830,W,31.27,198.70,070925,,,"A*42
"
GPRMC,201636.750,A,4302.1814,N,07732.4852,W,31.50,200.18,070925,,,"A*48
"
GPRMC,201637.250,A,4302.1769,N,07732.4875,W,32.09,200.95,070925,,,"A*46
"
GPRMC,201637.750,A,4302.1723,N,07732.4895,W,32.17,200.45,070925,,,"A*41
"
GPRMC,201638.250,A,4302.1677,N,07732.4913,W,32.22,200.74,070925,,,"A*40
"
GPRMC,201638.750,A,4302.1631,N,07732.4930,W,32.42,200.66,070925,,,"A*43
"
GPRMC,201639.250,A,4302.1585,N,07732.4949,W,32.61,201.37,070925,,,"A*41
"
GPRMC,201639.750,A,4302.1541,N,07732.4971,W,32.63,202.28,070925,,,"A*48
"
GPRMC,201640.250,A,4302.1497,N,07732.4995,W,32.67,203.37,070925,,,"A*48
"
GPRMC,201640.750,A,4302.1455,N,07732.5020,W,32.64,203.21,070925,,,"A*41
"
GPRMC,201641.250,A,4302.1412,N,07732.5044,W,32.37,202.57,070925,,,"A*42
"
GPRMC,201641.750,A,4302.1369,N,07732.5067,W,32.61,202.21,070925,,,"A*4F
"
GPRMC,201642.250,A,4302.1325,N,07732.5089,W,32.68,201.46,070925,,,"A*4A
"
GPRMC,201642.750,A,4302.1281,N,07732.5112,W,32.98,201.45,070925,,,"A*4F
"
GPRMC,201643.250,A,4302.1239,N,07732.5135,W,32.76,201.96,070925,,,"A*43
"
GPRMC,201643.750,A,4302.1196,N,07732.5159,W,32.78,202.04,070925,,,"A*4C
"
GPRMC,201644.250,A,4302.1154,N,07732.5183,W,32.50,202.57,070925,,,"A*4B
"
GPRMC,201644.750,A,4302.1111,N,07732.5207,W,32.47,202.79,070925,,,"A*4A
"
GPRMC,201645.250,A,4302.1069,N,07732.5232,W,32.10,203.14,070925,,,"A*4E
"
GPRMC,201645.750,A,4302.1027,N,07732.5257,W,31.81,203.22,070925,,,"A*4C
"
GPRMC,201646.250,A,4302.0984,N,07732.5280,W,31.29,202.82,070925,,,"A*48
"
GPRMC,201646.750,A,4302.0942,N,07732.5303,W,30.83,203.19,070925,,,"A*4F
"
GPRMC,201647.250,A,4302.0902,N,07732.5326,W,30.41,204.17,070925,,,"A*4F
"
GPRMC,201647.750,A,4302.0863,N,07732.5350,W,30.30,204.01,070925,,,"A*4C
"
GPRMC,201648.250,A,4302.0823,N,07732.5374,W,30.27,204.03,070925,,,"A*40
"
GPRMC,201648.750,A,4302.0784,N,07732.5397,W,29.92,203.83,070925,,,"A*43
"
GPRMC,201649.250,A,4302.0745,N,07732.5420,W,29.60,203.45,070925,,,"A*46
"
GPRMC,201649.750,A,4302.0706,N,07732.5442,W,29.61,204.44,070925,,,"A*47
"
GPRMC,201650.250,A,4302.0667,N,07732.5465,W,29.67,205.86,070925,,,"A*40
"
GPRMC,201650.750,A,4302.0628,N,07732.5488,W,29.81,206.15,070925,,,"A*4C
"
GPRMC,201651.250,A,4302.0589,N,07732.5514,W,30.18,207.88,070925,,,"A*49
"
GPRMC,201651.750,A,4302.0552,N,07732.5541,W,30.12,210.32,070925,,,"A*47
"
GPRMC,201652.250,A,4302.0514,N,07732.5568,W,29.84,210.14,070925,,,"A*4B
"
GPRMC,201652.750,A,4302.0477,N,07732.5598,W,30.40,211.93,070925,,,"A*4B
"
GPRMC,201653.250,A,4302.0442,N,07732.5628,W,29.49,213.05,070925,,,"A*4D
"
GPRMC,201653.750,A,4302.0408,N,07732.5659,W,29.37,214.11,070925,,,"A*4B
"
GPRMC,201654.250,A,4302.0375,N,07732.5692,W,29.26,215.15,070925,,,"A*46
"
GPRMC,201654.750,A,4302.0341,N,07732.5723,W,28.86,215.60,070925,,,"A*46
"
GPRMC,201655.250,A,4302.0308,N,07732.5755,W,28.35,216.04,070925,,,"A*47
"
GPRMC,201655.750,A,4302.0276,N,07732.5787,W,27.76,216.58,070925,,,"A*44
"
GPRMC,201656.250,A,4302.0245,N,07732.5820,W,27.60,216.81,070925,,,"A*43
"
GPRMC,201656.750,A,4302.0215,N,07732.5851,W,27.31,216.30,070925,,,"A*4B
"
GPRMC,201657.250,A,4302.0185,N,07732.5881,W,25.79,215.31,070925,,,"A*44
"
GPRMC,201657.750,A,4302.0156,N,07732.5908,W,25.08,214.96,070925,,,"A*45
"
GPRMC,201658.250,A,4302.0126,N,07732.5935,W,24.51,214.12,070925,,,"A*47
"
GPRMC,201658.750,A,4302.0098,N,07732.5962,W,24.23,213.35,070925,,,"A*43
"
GPRMC,201659.250,A,4302.0069,N,07732.5988,W,24.26,212.62,070925,,,"A*4B
"
GPRMC,201659.750,A,4302.0039,N,07732.6013,W,24.20,211.06,070925,,,"A*44
"
GPRMC,201700.250,A,4302.0010,N,07732.6036,W,24.22,209.79,070925,,,"A*43
"
GPRMC,201700.750,A,4301.9980,N,07732.6059,W,24.45,208.37,070925,,,"A*4F
"
GPRMC,201701.250,A,4301.9949,N,07732.6082,W,24.50,208.05,070925,,,"A*4D
"
GPRMC,201701.750,A,4301.9918,N,07732.6103,W,24.56,206.42,070925,,,"A*4F
"
GPRMC,201702.250,A,4301.9887,N,07732.6124,W,25.00,205.18,070925,,,"A*45
"
GPRMC,201702.750,A,4301.9854,N,07732.6144,W,25.86,203.63,070925,,,"A*4C
"
GPRMC,201703.250,A,4301.9820,N,07732.6163,W,26.16,202.02,070925,,,"A*42
"
GPRMC,201703.750,A,4301.9786,N,07732.6181,W,26.57,200.37,070925,,,"A*49
"
GPRMC,201704.250,A,4301.9750,N,07732.6198,W,26.80,198.96,070925,,,"A*4B
"
GPRMC,201704.750,A,4301.9713,N,07732.6215,W,27.07,198.73,070925,,,"A*4A
"
GPRMC,201705.250,A,4301.9676,N,07732.6231,W,28.26,197.18,070925,,,"A*44
"
GPRMC,201705.750,A,4301.9638,N,07732.6245,W,28.01,194.69,070925,,,"A*48
"
GPRMC,201706.250,A,4301.9600,N,07732.6257,W,28.10,193.37,070925,,,"A*4A
"
GPRMC,201706.750,A,4301.9561,N,07732.6269,W,28.19,192.87,070925,,,"A*45
"
GPRMC,201707.250,A,4301.9521,N,07732.6281,W,28.41,192.48,070925,,,"A*4D
"
GPRMC,201707.750,A,4301.9480,N,07732.6293,W,28.64,192.22,070925,,,"A*4A
"
GPRMC,201708.250,A,4301.9438,N,07732.6306,W,30.37,192.11,070925,,,"A*41
"
GPRMC,201708.750,A,4301.9396,N,07732.6319,W,30.71,192.13,070925,,,"A*49
"
GPRMC,201709.250,A,4301.9353,N,07732.6331,W,31.01,191.99,070925,,,"A*49
"
GPRMC,201709.750,A,4301.9310,N,07732.6343,W,31.40,191.60,070925,,,"A*4D
"
GPRMC,201710.250,A,4301.9267,N,07732.6355,W,31.45,191.63,070925,,,"A*40
"
GPRMC,201710.750,A,4301.9222,N,07732.6366,W,31.84,189.86,070925,,,"A*4B
"
GPRMC,201711.250,A,4301.9178,N,07732.6376,W,31.91,189.69,070925,,,"A*47
"
GPRMC,201711.750,A,4301.9133,N,07732.6387,W,32.13,190.73,070925,,,"A*49
"
GPRMC,201712.250,A,4301.9088,N,07732.6398,W,33.09,190.67,070925,,,"A*4F
"
GPRMC,201712.750,A,4301.9042,N,07732.6406,W,33.08,190.19,070925,,,"A*44
"
GPRMC,201713.250,A,4301.8996,N,07732.6414,W,33.11,190.03,070925,,,"A*41
"
GPRMC,201713.750,A,4301.8950,N,07732.6422,W,32.89,189.29,070925,,,"A*4B
"
GPRMC,201714.250,A,4301.8903,N,07732.6431,W,32.89,189.01,070925,,,"A*47
"
GPRMC,201714.750,A,4301.8857,N,07732.6438,W,33.26,188.30,070925,,,"A*4C
"
GPRMC,201715.250,A,4301.8809,N,07732.6445,W,33.52,188.05,070925,,,"A*4C
"
GPRMC,201715.750,A,4301.8761,N,07732.6451,W,33.72,188.23,070925,,,"A*4B
"
GPRMC,201716.250,A,4301.8714,N,07732.6459,W,33.64,188.79,070925,,,"A*4F
"
GPRMC,201716.750,A,4301.8665,N,07732.6466,W,33.80,189.32,070925,,,"A*45
"
GPRMC,201717.250,A,4301.8618,N,07732.6473,W,33.74,189.07,070925,,,"A*42
"
GPRMC,201717.750,A,4301.8572,N,07732.6480,W,33.30,188.39,070925,,,"A*48
"
GPRMC,201718.250,A,4301.8526,N,07732.6488,W,33.22,188.20,070925,,,"A*40
"
GPRMC,201718.750,A,4301.8482,N,07732.6498,W,32.34,189.23,070925,,,"A*4F
"
GPRMC,201719.250,A,4301.8437,N,07732.6509,W,32.03,190.12,070925,,,"A*42
"
GPRMC,201719.750,A,4301.8394,N,07732.6522,W,31.71,190.97,070925,,,"A*4B
"
GPRMC,201720.250,A,4301.8350,N,07732.6535,W,31.40,191.80,070925,,,"A*4F
"
GPRMC,201720.750,A,4301.8307,N,07732.6549,W,31.15,192.17,070925,,,"A*4E
"
GPRMC,201721.250,A,4301.8264,N,07732.6561,W,31.10,191.92,070925,,,"A*4F
"
GPRMC,201721.750,A,4301.8222,N,07732.6573,W,30.58,191.53,070925,,,"A*4B
"
GPRMC,201722.250,A,4301.8179,N,07732.6585,W,30.49,191.61,070925,,,"A*48
"
GPRMC,201722.750,A,4301.8137,N,07732.6595,W,30.76,190.27,070925,,,"A*49
"
GPRMC,201723.250,A,4301.8094,N,07732.6604,W,30.54,189.17,070925,,,"A*45
"
GPRMC,201723.750,A,4301.8053,N,07732.6613,W,30.30,188.73,070925,,,"A*4C
"
